688160,Cape Town,,2,-33.967,18.600,  44
Date (MM/DD/YYYY),Time (HH:MM),ETR (W/m^2),ETRN (W/m^2),GHI (W/m^2),GHI source,GHI uncert (%),DNI (W/m^2),DNI source,DNI uncert (%),DHI (W/m^2),DHI source,DHI uncert (%),GH illum (lx),GH illum source,Global illum uncert (%),DN illum (lx),DN illum source,DN illum uncert (%),DH illum (lx),DH illum source,DH illum uncert (%),Zenith lum (cd/m^2),Zenith lum source,Zenith lum uncert (%),TotCld (tenths),TotCld source,TotCld uncert (code),OpqCld (tenths),OpqCld source,OpqCld uncert (code),Dry-bulb (C),Dry-bulb source,Dry-bulb uncert (code),Dew-point (C),Dew-point source,Dew-point uncert (code),RHum (%),RHum source,RHum uncert (code),Pressure (mbar),Pressure source,Pressure uncert (code),Wdir (degrees),Wdir source,Wdir uncert (code),Wspd (m/s),Wspd source,Wspd uncert (code),Hvis (m),Hvis source,Hvis uncert (code),CeilHgt (m),CeilHgt source,CeilHgt uncert (code),Pwat (cm),Pwat source,Pwat uncert (code),AOD (unitless),AOD source,AOD uncert (code),Alb (unitless),Alb source,Alb uncert (code),Lprecip depth (mm),Lprecip quantity (hr),Lprecip source,Lprecip uncert (code)
01/02/2005,12:00,1322,1412,967,3,10,751,3,20,264,3,10,106231,3,10,77099,3,20,34010,3,10,-9990,0,0,4,E,8,3,E,8,26.4,E,8,14.5,E,8,48,E,8,1008,E,8,211,E,8,4.3,E,8,-9990,0,0,-9990,0,0,2.554,E,8,0.079,E,8,0.20,E,8,0,-9990,0,0
01/02/2005,13:00,1382,1412,1013,3,10,729,3,20,300,3,10,110863,3,10,75048,3,20,37388,3,10,-9990,0,0,4,E,8,3,E,8,27.7,E,8,14.1,E,8,43,E,8,1008,E,8,221,E,8,6.0,E,8,-9990,0,0,-9990,0,0,2.486,E,8,0.079,E,8,0.20,E,8,0,-9990,0,0
01/02/2005,14:00,1369,1412,985,3,10,678,3,20,328,3,10,107116,3,10,69025,3,20,40197,3,10,-9990,0,0,5,E,8,4,E,8,28.7,E,8,14.7,E,8,43,E,8,1008,E,8,196,E,8,6.5,E,8,-9990,0,0,-9990,0,0,2.594,E,8,0.079,E,8,0.20,E,8,0,-9990,0,0
01/02/2005,15:00,1283,1412,915,3,10,693,3,20,286,3,10,99494,3,10,69759,3,20,36101,3,10,-9990,0,0,4,E,8,3,E,8,29.2,E,8,13.8,E,8,39,E,8,1008,E,8,195,E,8,5.4,E,8,-9990,0,0,-9990,0,0,2.441,E,8,0.079,E,8,0.20,E,8,0,-9990,0,0
01/02/2005,16:00,1131,1412,780,3,10,670,3,20,243,3,10,84558,3,10,65617,3,20,32004,3,10,-9990,0,0,4,E,8,3,E,8,29.4,E,8,14.3,E,8,40,E,8,1009,E,8,202,E,8,6.3,E,8,-9990,0,0,-9990,0,0,2.520,E,8,0.079,E,8,0.20,E,8,0,-9990,0,0
01/02/2005,17:00,922,1412,616,3,10,679,3,20,172,3,10,66895,3,10,65235,3,20,24272,3,10,-9990,0,0,3,E,8,2,E,8,29.2,E,8,14.6,E,8,41,E,8,1009,E,8,201,E,8,5.6,E,8,-9990,0,0,-9990,0,0,2.576,E,8,0.079,E,8,0.20,E,8,0,-9990,0,0
01/02/2005,18:00,672,1412,426,3,10,662,3,20,111,3,10,46302,3,10,61890,3,20,16832,3,10,-9990,0,0,1,E,8,1,E,8,28.4,E,8,14.9,E,8,44,E,8,1009,E,8,186,E,8,5.8,E,8,-9990,0,0,-9990,0,0,2.624,E,8,0.079,E,8,0.20,E,8,0,-9990,0,0
01/02/2005,19:00,397,1412,223,3,10,395,3,20,112,3,10,23469,3,10,25365,3,20,16331,3,10,-9990,0,0,6,E,8,5,E,8,27.2,E,8,14.1,E,8,45,E,8,1009,E,8,197,E,8,3.9,E,8,-9990,0,0,-9990,0,0,2.490,E,8,0.079,E,8,0.20,E,8,0,-9990,0,0
01/02/2005,20:00,59,653,21,3,10,0,3,20,21,3,10,2361,3,10,0,3,20,2361,3,10,-9990,0,0,5,E,8,4,E,8,25.7,E,8,14.4,E,8,50,E,8,1009,E,8,213,E,8,3.2,E,8,-9990,0,0,-9990,0,0,2.538,E,8,0.079,E,8,0.20,E,8,0,-9990,0,0
01/02/2005,21:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,5,E,8,4,E,8,24.0,E,8,15.9,E,8,61,E,8,1009,E,8,198,E,8,2.4,E,8,-9990,0,0,-9990,0,0,2.831,E,8,0.079,E,8,0.20,E,8,0,-9990,0,0
01/02/2005,22:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,5,E,8,4,E,8,22.4,E,8,15.7,E,8,66,E,8,1009,E,8,245,E,8,2.0,E,8,-9990,0,0,-9990,0,0,2.783,E,8,0.079,E,8,0.20,E,8,0,-9990,0,0
01/02/2005,23:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,4,E,8,3,E,8,20.8,E,8,14.4,E,8,67,E,8,1009,E,8,267,E,8,1.5,E,8,-9990,0,0,-9990,0,0,2.539,E,8,0.079,E,8,0.20,E,8,0,-9990,0,0
01/02/2005,24:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,4,E,8,3,E,8,19.9,E,8,13.9,E,8,68,E,8,1009,E,8,323,E,8,0.8,E,8,-9990,0,0,-9990,0,0,2.452,E,8,0.079,E,8,0.20,E,8,0,-9990,0,0
01/03/2005,01:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,4,E,8,3,E,8,19.2,E,8,15.0,E,8,77,E,8,1009,E,8,299,E,8,0.5,E,8,-9990,0,0,-9990,0,0,2.655,E,8,0.069,E,8,0.20,E,8,0,-9990,0,0
01/03/2005,02:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,3,E,8,2,E,8,18.3,E,8,14.6,E,8,79,E,8,1010,E,8,305,E,8,0.4,E,8,-9990,0,0,-9990,0,0,2.575,E,8,0.069,E,8,0.20,E,8,0,-9990,0,0
01/03/2005,03:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,3,E,8,2,E,8,17.6,E,8,14.6,E,8,82,E,8,1010,E,8,302,E,8,1.0,E,8,-9990,0,0,-9990,0,0,2.573,E,8,0.069,E,8,0.20,E,8,0,-9990,0,0
