Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation
ExpSolar,00000,S1,NA,Chile,-33.4619,-70.6852,-4,519
Year,Month,Day,Hour,Minute,GHI,DNI,DHI,Tdry,Tdew,RH,Pres,Wspd,Wdir,Snow Depth
2007,1,12,17,0,588.1,908.4,75.4,31.3,31.3,28.7,962.8,3.3,220.5,0
2007,1,12,18,0,370.5,831.9,59.0,29.7,29.7,29.3,961.0,2.8,220.5,0
2007,1,12,19,0,149.0,649.1,36.9,27.0,27.0,34.9,959.4,2.1,216.0,0
2007,1,12,20,0,0.0,0.0,0.0,24.1,24.1,38.7,957.9,1.4,211.5,0
2007,1,12,21,0,0.0,0.0,0.0,22.4,22.4,41.0,956.1,0.9,205.5,0
2007,1,12,22,0,0.0,0.0,0.0,21.1,21.1,49.8,954.3,0.3,216.0,0
2007,1,12,23,0,0.0,0.0,0.0,19.8,19.8,57.3,952.2,0.0,222.0,0
2007,1,13,0,0,0.0,0.0,0.0,18.6,18.6,61.6,950.3,0.1,229.5,0
2007,1,13,1,0,0.0,0.0,0.0,17.6,17.6,64.7,948.3,0.3,258.0,0
2007,1,13,2,0,0.0,0.0,0.0,16.7,16.7,69.0,946.3,0.3,303.0,0
2007,1,13,3,0,0.0,0.0,0.0,16.0,16.0,72.9,944.6,0.4,313.5,0
2007,1,13,4,0,0.0,0.0,0.0,16.6,16.6,79.4,945.5,0.4,306.0,0
2007,1,13,5,0,0.0,0.0,0.0,17.3,17.3,80.7,947.6,0.3,277.5,0
2007,1,13,6,0,8.5,0.0,8.5,17.6,17.6,80.5,949.1,0.2,321.0,0
2007,1,13,7,0,207.4,707.1,43.7,18.2,18.2,82.9,949.7,0.1,313.5,0
2007,1,13,8,0,429.0,847.4,63.6,20.9,20.9,81.4,952.7,0.5,303.0,0
2007,1,13,9,0,641.8,914.9,79.1,23.3,23.3,75.1,952.4,0.7,291.0,0
2007,1,13,10,0,825.2,952.0,91.1,25.8,25.8,65.0,953.4,1.2,262.5,0
2007,1,13,11,0,964.8,973.7,99.9,28.3,28.3,51.0,954.7,1.8,228.0,0
2007,1,13,12,0,1048.3,984.0,105.0,30.1,30.1,45.5,955.9,2.6,222.0,0
2007,1,13,13,0,1070.6,986.3,106.4,31.1,31.1,44.6,957.2,3.0,223.5,0
2007,1,13,14,0,1029.8,981.2,103.9,30.6,30.6,44.0,956.9,3.5,223.5,0
2007,1,13,15,0,928.3,966.8,97.7,29.7,29.7,39.6,956.3,3.6,222.0,0
2007,1,13,16,0,774.3,940.5,87.9,28.7,28.7,36.7,955.8,3.6,222.0,0
2007,1,13,17,0,580.5,895.7,74.9,27.4,27.4,33.9,955.8,3.4,220.5,0
2007,1,13,18,0,364.8,817.9,58.5,26.1,26.1,35.7,955.4,3.1,219.0,0
2007,1,13,19,0,145.7,632.6,36.5,23.8,23.8,40.6,954.7,2.4,213.0,0
2007,1,13,20,0,0.0,0.0,0.0,21.9,21.9,44.0,954.3,1.9,205.5,0
2007,1,13,21,0,0.0,0.0,0.0,20.8,20.8,48.3,953.3,1.1,201.0,0
2007,1,13,22,0,0.0,0.0,0.0,19.8,19.8,56.7,952.4,0.6,201.0,0
2007,1,13,23,0,0.0,0.0,0.0,19.3,19.3,61.5,950.9,0.2,204.0,0
2007,1,14,0,0,0.0,0.0,0.0,19.0,19.0,69.4,950.1,0.3,207.0,0
2007,1,14,1,0,0.0,0.0,0.0,18.1,18.1,73.7,949.2,0.2,223.5,0
2007,1,14,2,0,0.0,0.0,0.0,17.6,17.6,72.4,948.4,0.1,219.0,0
2007,1,14,3,0,0.0,0.0,0.0,17.3,17.3,74.6,947.3,0.1,235.5,0
2007,1,14,4,0,0.0,0.0,0.0,16.8,16.8,81.0,946.2,0.1,213.0,0
2007,1,14,5,0,0.0,0.0,0.0,16.6,16.6,81.6,947.0,0.2,153.0,0
2007,1,14,6,0,7.6,0.0,7.6,15.5,15.5,82.3,946.5,0.0,301.5,0
2007,1,14,7,0,204.7,705.1,43.5,15.0,15.0,82.9,944.6,0.1,298.5,0
2007,1,14,8,0,427.3,848.5,63.6,18.0,18.0,80.3,948.6,0.4,265.5,0
2007,1,14,9,0,640.4,915.7,79.0,20.8,20.8,73.7,950.5,0.8,262.5,0
2007,1,14,10,0,824.4,953.0,91.1,24.1,24.1,60.6,952.0,1.1,243.0,0
2007,1,14,11,0,963.9,974.2,99.9,26.8,26.8,51.1,954.5,1.9,225.0,0
2007,1,14,12,0,1045.8,982.4,104.9,28.6,28.6,44.4,956.5,2.6,222.0,0
2007,1,14,13,0,1066.3,982.7,106.2,29.6,29.6,44.0,959.4,3.1,222.0,0
2007,1,14,14,0,1024.1,975.7,103.6,30.4,30.4,40.8,961.7,3.5,222.0,0
2007,1,14,15,0,923.5,961.8,97.4,29.6,29.6,37.2,960.8,3.6,220.5,0
2007,1,14,16,0,771.1,936.4,87.7,28.6,28.6,34.8,959.8,3.6,222.0,0
2007,1,14,17,0,578.2,892.1,74.7,27.5,27.5,34.3,958.9,3.4,220.5,0
2007,1,14,18,0,361.6,810.3,58.3,26.4,26.4,34.4,958.2,3.1,219.0,0
2007,1,14,19,0,142.9,619.4,36.2,24.5,24.5,38.1,957.3,2.5,217.5,0
2007,1,14,20,0,0.0,0.0,0.0,23.0,23.0,42.7,956.3,2.0,213.0,0
2007,1,14,21,0,0.0,0.0,0.0,21.3,21.3,48.5,955.3,1.2,202.5,0
2007,1,14,22,0,0.0,0.0,0.0,19.8,19.8,55.9,954.4,0.9,201.0,0
2007,1,14,23,0,0.0,0.0,0.0,18.8,18.8,58.7,953.0,0.1,210.0,0
2007,1,15,0,0,0.0,0.0,0.0,18.0,18.0,64.9,951.8,0.3,214.5,0
2007,1,15,1,0,0.0,0.0,0.0,17.5,17.5,66.2,950.9,0.3,226.5,0
2007,1,15,2,0,0.0,0.0,0.0,17.3,17.3,71.3,949.4,0.2,229.5,0
2007,1,15,3,0,0.0,0.0,0.0,17.2,17.2,74.9,948.4,0.0,232.5,0
2007,1,15,4,0,0.0,0.0,0.0,16.9,16.9,80.9,947.3,0.1,220.5,0
2007,1,15,5,0,0.0,0.0,0.0,16.6,16.6,81.7,948.0,0.3,216.0,0
2007,1,15,6,0,6.7,0.0,6.7,15.9,15.9,83.0,947.4,0.4,214.5,0
2007,1,15,7,0,200.1,695.6,43.1,15.5,15.5,84.6,945.3,0.5,223.5,0
2007,1,15,8,0,421.8,841.5,63.2,17.7,17.7,80.0,948.8,0.7,229.5,0
2007,1,15,9,0,634.3,909.6,78.7,20.1,20.1,75.7,950.3,1.0,235.5,0
2007,1,15,10,0,817.5,946.7,90.8,22.9,22.9,63.8,952.3,1.3,234.0,0
2007,1,15,11,0,956.9,968.1,99.5,25.2,25.2,56.3,954.3,2.0,225.0,0
2007,1,15,12,0,1039.5,977.1,104.6,26.8,26.8,48.2,956.2,2.6,223.5,0
2007,1,15,13,0,1060.9,978.1,105.9,27.9,27.9,46.9,958.2,3.1,223.5,0
2007,1,15,14,0,1019.3,971.4,103.4,28.5,28.5,43.6,960.2,3.6,225.0,0
2007,1,15,15,0,920.0,958.1,97.2,28.0,28.0,41.1,959.4,3.7,223.5,0
2007,1,15,16,0,768.8,933.6,87.6,27.5,27.5,41.0,958.5,3.7,223.5,0
2007,1,15,17,0,576.8,889.7,74.6,26.6,26.6,41.7,958.1,3.5,223.5,0
2007,1,15,18,0,360.7,809.0,58.2,25.5,25.5,41.7,957.1,3.3,222.0,0
2007,1,15,19,0,142.3,618.3,36.1,23.9,23.9,42.5,956.0,2.8,219.0,0
2007,1,15,20,0,0.0,0.0,0.0,22.3,22.3,45.8,955.6,2.1,211.5,0
2007,1,15,21,0,0.0,0.0,0.0,20.9,20.9,51.4,955.1,1.4,201.0,0
2007,1,15,22,0,0.0,0.0,0.0,19.8,19.8,58.3,954.6,1.1,202.5,0
2007,1,15,23,0,0.0,0.0,0.0,19.0,19.0,61.0,954.1,0.4,205.5,0
2007,1,16,0,0,0.0,0.0,0.0,18.3,18.3,67.1,953.5,0.4,208.5,0
2007,1,16,1,0,0.0,0.0,0.0,17.9,17.9,67.9,952.9,0.2,219.0,0
2007,1,16,2,0,0.0,0.0,0.0,17.6,17.6,74.4,952.2,0.2,222.0,0
2007,1,16,3,0,0.0,0.0,0.0,17.5,17.5,78.1,951.7,0.1,225.0,0
2007,1,16,4,0,0.0,0.0,0.0,17.0,17.0,82.7,950.8,0.2,216.0,0
2007,1,16,5,0,0.0,0.0,0.0,16.6,16.6,83.9,951.2,0.2,229.5,0
2007,1,16,6,0,5.7,0.0,5.7,16.0,16.0,84.7,950.8,0.3,190.5,0
2007,1,16,7,0,194.0,679.8,42.4,16.8,16.8,86.8,952.7,0.3,184.5,0
2007,1,16,8,0,191.9,8.3,188.4,18.7,18.7,79.7,953.1,0.4,214.5,0
2007,1,16,9,0,431.0,11.2,424.2,21.3,21.3,77.0,956.2,0.8,226.5,0
2007,1,16,10,0,617.9,23.5,599.9,23.9,23.9,67.1,957.7,1.2,231.0,0
2007,1,16,11,0,795.9,45.3,755.9,26.1,26.1,56.1,958.9,1.9,228.0,0
2007,1,16,12,0,1028.1,967.0,103.8,27.9,27.9,51.5,960.1,2.6,226.5,0
2007,1,16,13,0,1050.6,968.9,105.2,28.9,28.9,50.2,961.9,3.0,226.5,0
2007,1,16,14,0,1010.7,963.3,102.8,29.8,29.8,45.8,963.5,3.5,226.5,0
2007,1,16,15,0,911.1,948.6,96.6,29.1,29.1,44.1,962.6,3.7,226.5,0
2007,1,16,16,0,760.2,922.8,87.0,28.2,28.2,42.6,961.7,3.7,226.5,0
2007,1,16,17,0,569.2,877.7,74.1,27.0,27.0,42.6,960.8,3.4,225.0,0
2007,1,16,18,0,355.9,797.8,57.8,25.6,25.6,44.1,960.0,3.2,220.5,0
2007,1,16,19,0,139.9,608.6,35.8,23.7,23.7,44.9,958.8,2.5,217.5,0
2007,1,16,20,0,0.0,0.0,0.0,22.1,22.1,47.6,957.9,1.9,208.5,0
2007,1,16,21,0,0.0,0.0,0.0,20.7,20.7,56.2,956.9,1.3,198.0,0
2007,1,16,22,0,0.0,0.0,0.0,19.6,19.6,61.8,956.1,1.1,196.5,0
2007,1,16,23,0,0.0,0.0,0.0,18.7,18.7,60.8,954.6,0.5,196.5,0
2007,1,17,0,0,0.0,0.0,0.0,18.2,18.2,71.3,953.5,0.3,201.0,0
2007,1,17,1,0,0.0,0.0,0.0,17.8,17.8,72.2,952.7,0.2,213.0,0
2007,1,17,2,0,0.0,0.0,0.0,17.4,17.4,79.8,951.4,0.1,216.0,0
2007,1,17,3,0,0.0,0.0,0.0,17.2,17.2,82.6,950.6,0.0,214.5,0
2007,1,17,4,0,0.0,0.0,0.0,16.6,16.6,87.8,949.8,0.1,208.5,0
2007,1,17,5,0,0.0,0.0,0.0,15.9,15.9,88.1,949.1,0.2,217.5,0
2007,1,17,6,0,4.8,0.0,4.8,15.6,15.6,87.9,948.3,0.3,187.5,0
2007,1,17,7,0,193.1,685.2,42.3,15.2,15.2,91.3,947.1,0.2,175.5,0
2007,1,17,8,0,414.9,836.7,62.6,17.6,17.6,83.2,951.2,0.4,234.0,0
2007,1,17,9,0,626.8,904.7,78.1,19.9,19.9,76.4,952.9,0.7,241.5,0
2007,1,17,10,0,809.7,941.9,90.1,22.7,22.7,69.3,955.1,1.0,235.5,0
2007,1,17,11,0,948.3,962.2,98.8,25.6,25.6,58.3,957.9,1.5,231.0,0
2007,1,17,12,0,1032.0,972.0,104.0,27.6,27.6,53.2,959.4,2.1,229.5,0
2007,1,17,13,0,1054.4,973.5,105.3,29.1,29.1,47.8,961.8,2.7,228.0,0
2007,1,17,14,0,1014.3,967.5,102.8,30.3,30.3,42.4,964.3,3.1,226.5,0
2007,1,17,15,0,914.4,952.7,96.7,29.9,29.9,40.7,963.4,3.5,228.0,0
2007,1,17,16,0,762.8,926.5,87.0,29.2,29.2,37.4,962.8,3.5,228.0,0
2007,1,17,17,0,571.0,881.5,74.0,28.0,28.0,35.4,962.3,3.3,226.5,0
2007,1,17,18,0,355.6,798.0,57.7,26.7,26.7,39.0,961.8,3.0,220.5,0
2007,1,17,19,0,138.7,604.4,35.6,24.5,24.5,39.1,960.6,2.4,217.5,0
2007,1,17,20,0,0.0,0.0,0.0,22.7,22.7,43.7,959.9,1.8,205.5,0
2007,1,17,21,0,0.0,0.0,0.0,21.3,21.3,53.0,958.9,1.3,196.5,0
2007,1,17,22,0,0.0,0.0,0.0,20.3,20.3,59.6,957.4,1.1,193.5,0
2007,1,17,23,0,0.0,0.0,0.0,19.5,19.5,61.2,956.0,0.4,201.0,0
2007,1,18,0,0,0.0,0.0,0.0,18.8,18.8,71.7,954.6,0.3,208.5,0
2007,1,18,1,0,0.0,0.0,0.0,18.3,18.3,70.1,953.4,0.1,222.0,0
2007,1,18,2,0,0.0,0.0,0.0,17.9,17.9,77.0,952.2,0.0,225.0,0
2007,1,18,3,0,0.0,0.0,0.0,17.4,17.4,80.2,951.1,0.1,229.5,0
2007,1,18,4,0,0.0,0.0,0.0,16.4,16.4,85.7,950.1,0.1,208.5,0
2007,1,18,5,0,0.0,0.0,0.0,15.6,15.6,85.6,949.6,0.4,60.0,0
2007,1,18,6,0,4.0,0.0,4.0,15.2,15.2,85.3,948.5,0.3,78.0,0
2007,1,18,7,0,192.6,692.8,42.1,16.3,16.3,88.1,950.9,0.2,72.0,0
2007,1,18,8,0,416.3,845.2,62.6,18.6,18.6,82.0,952.4,0.3,271.5,0
2007,1,18,9,0,628.4,910.5,78.1,21.2,21.2,70.0,955.0,0.7,235.5,0
2007,1,18,10,0,810.5,944.9,90.2,23.6,23.6,64.0,957.0,1.1,234.0,0
2007,1,18,11,0,948.0,963.4,98.9,25.7,25.7,55.4,958.7,1.7,229.5,0
2007,1,18,12,0,1031.3,972.3,104.0,27.5,27.5,44.7,960.6,2.4,229.5,0
2007,1,18,13,0,1053.4,973.1,105.4,28.8,28.8,43.7,961.8,3.0,226.5,0
2007,1,18,14,0,1012.7,966.2,102.9,29.6,29.6,39.3,964.4,3.4,226.5,0
2007,1,18,15,0,913.1,951.6,96.7,29.1,29.1,39.1,963.1,3.6,226.5,0
2007,1,18,16,0,761.6,925.3,87.1,28.5,28.5,39.6,962.5,3.5,226.5,0
2007,1,18,17,0,569.9,879.9,74.1,27.2,27.2,37.2,962.3,3.2,226.5,0
2007,1,18,18,0,355.1,798.1,57.7,25.9,25.9,40.5,961.7,3.1,223.5,0
2007,1,18,19,0,138.2,605.1,35.5,23.9,23.9,40.3,960.6,2.5,219.0,0
2007,1,18,20,0,0.0,0.0,0.0,22.3,22.3,46.8,959.9,2.0,205.5,0
2007,1,18,21,0,0.0,0.0,0.0,21.1,21.1,57.6,958.8,1.5,199.5,0
2007,1,18,22,0,0.0,0.0,0.0,20.4,20.4,64.8,957.8,1.3,193.5,0
2007,1,18,23,0,0.0,0.0,0.0,19.6,19.6,63.5,956.6,0.8,193.5,0
2007,1,19,0,0,0.0,0.0,0.0,19.1,19.1,73.9,955.4,0.7,201.0,0
2007,1,19,1,0,0.0,0.0,0.0,19.1,19.1,78.1,955.1,0.7,196.5,0
2007,1,19,2,0,0.0,0.0,0.0,19.0,19.0,80.2,954.5,0.5,199.5,0
2007,1,19,3,0,0.0,0.0,0.0,18.9,18.9,82.4,954.0,0.6,193.5,0
2007,1,19,4,0,0.0,0.0,0.0,17.5,17.5,88.7,953.3,0.5,201.0,0
2007,1,19,5,0,0.0,0.0,0.0,16.9,16.9,88.6,954.5,0.4,189.0,0
2007,1,19,6,0,0.7,0.0,0.7,15.8,15.8,88.7,954.2,0.5,192.0,0
2007,1,19,7,0,43.0,6.7,41.6,16.1,16.1,91.3,955.8,0.5,186.0,0
2007,1,19,8,0,101.2,8.2,97.8,17.9,17.9,82.5,957.7,0.7,213.0,0
2007,1,19,9,0,236.1,9.0,230.7,19.3,19.3,77.3,957.9,1.0,214.5,0
2007,1,19,10,0,372.4,9.4,365.3,21.4,21.4,74.4,958.3,1.3,225.0,0
2007,1,19,11,0,355.4,9.6,346.9,23.8,23.8,67.2,959.8,1.9,222.0,0
2007,1,19,12,0,721.9,31.5,691.9,25.2,25.2,63.1,960.2,2.5,223.5,0
2007,1,19,13,0,610.0,18.9,591.6,25.7,25.7,53.4,960.7,3.0,225.0,0
2007,1,19,14,0,721.4,31.7,691.5,26.1,26.1,48.4,961.9,3.3,225.0,0
2007,1,19,15,0,919.1,958.5,97.2,25.8,25.8,45.1,960.7,3.5,225.0,0
2007,1,19,16,0,347.0,9.3,340.2,25.0,25.0,45.1,959.8,3.5,225.0,0
2007,1,19,17,0,574.0,887.3,74.5,24.0,24.0,44.4,958.6,3.2,223.5,0
2007,1,19,18,0,356.3,801.9,57.9,22.8,22.8,43.7,957.6,3.0,220.5,0
2007,1,19,19,0,137.6,605.0,35.5,21.4,21.4,43.9,956.5,2.3,216.0,0
2007,1,19,20,0,0.0,0.0,0.0,20.0,20.0,46.7,955.5,1.8,207.0,0
2007,1,19,21,0,0.0,0.0,0.0,18.6,18.6,58.1,954.5,1.4,198.0,0
2007,1,19,22,0,0.0,0.0,0.0,17.8,17.8,64.3,953.6,1.0,198.0,0
2007,1,19,23,0,0.0,0.0,0.0,17.0,17.0,65.2,952.5,0.5,202.5,0
2007,1,20,0,0,0.0,0.0,0.0,16.4,16.4,69.4,951.1,0.4,211.5,0
2007,1,20,1,0,0.0,0.0,0.0,15.6,15.6,71.4,949.4,0.2,225.0,0
2007,1,20,2,0,0.0,0.0,0.0,15.0,15.0,78.3,948.0,0.2,241.5,0
2007,1,20,3,0,0.0,0.0,0.0,14.4,14.4,81.4,946.6,0.3,238.5,0
2007,1,20,4,0,0.0,0.0,0.0,14.0,14.0,85.9,945.4,0.3,232.5,0
2007,1,20,5,0,0.0,0.0,0.0,13.4,13.4,86.6,944.3,0.4,205.5,0
2007,1,20,6,0,2.3,0.0,2.3,14.6,14.6,86.4,947.5,0.2,201.0,0
2007,1,20,7,0,187.1,688.7,41.5,15.9,15.9,89.8,950.6,0.2,208.5,0
2007,1,20,8,0,411.3,844.5,62.3,18.0,18.0,80.4,953.2,0.5,234.0,0
2007,1,20,9,0,626.5,914.2,78.1,20.8,20.8,75.8,957.7,0.8,237.0,0
2007,1,20,10,0,812.8,952.2,90.5,23.4,23.4,66.5,960.8,1.2,234.0,0
2007,1,20,11,0,954.6,973.4,99.4,26.2,26.2,57.2,962.8,1.7,235.5,0
2007,1,20,12,0,1039.9,982.9,104.7,28.5,28.5,50.2,965.1,2.3,231.0,0
2007,1,20,13,0,1063.3,984.2,106.1,30.3,30.3,46.3,967.1,3.0,229.5,0
2007,1,20,14,0,1023.4,978.0,103.7,29.3,29.3,43.4,965.9,3.2,229.5,0
2007,1,20,15,0,923.5,963.8,97.5,28.2,28.2,39.9,964.5,3.1,228.0,0
2007,1,20,16,0,771.1,938.3,87.8,27.3,27.3,35.9,963.3,3.1,222.0,0
2007,1,20,17,0,577.5,893.8,74.8,25.9,25.9,33.2,962.3,2.9,220.5,0
2007,1,20,18,0,358.4,808.7,58.1,24.4,24.4,43.1,960.4,2.7,219.0,0
2007,1,20,19,0,138.0,610.7,35.5,22.3,22.3,44.0,959.0,2.1,213.0,0
2007,1,20,20,0,0.0,0.0,0.0,20.2,20.2,47.4,957.7,1.8,205.5,0
2007,1,20,21,0,0.0,0.0,0.0,18.7,18.7,56.6,956.2,1.3,198.0,0
2007,1,20,22,0,0.0,0.0,0.0,17.5,17.5,63.4,954.5,0.9,199.5,0
2007,1,20,23,0,0.0,0.0,0.0,16.3,16.3,69.0,953.1,0.5,201.0,0
2007,1,21,0,0,0.0,0.0,0.0,15.2,15.2,67.4,951.6,0.3,205.5,0
2007,1,21,1,0,0.0,0.0,0.0,14.0,14.0,71.8,950.3,0.1,210.0,0
2007,1,21,2,0,0.0,0.0,0.0,13.4,13.4,76.5,948.8,0.2,216.0,0
2007,1,21,3,0,0.0,0.0,0.0,13.7,13.7,80.3,950.4,0.2,244.5,0
2007,1,21,4,0,0.0,0.0,0.0,14.9,14.9,83.4,951.4,0.3,193.5,0
2007,1,21,5,0,0.0,0.0,0.0,14.8,14.8,85.0,951.4,0.5,193.5,0
2007,1,21,6,0,1.5,0.0,1.5,15.5,15.5,89.0,953.1,0.4,180.0,0
2007,1,21,7,0,185.2,690.0,41.3,16.0,16.0,88.4,955.6,0.4,190.5,0
2007,1,21,8,0,411.8,850.7,62.4,17.3,17.3,82.3,955.1,0.2,190.5,0
2007,1,21,9,0,630.1,923.3,78.4,19.9,19.9,83.5,957.5,0.6,240.0,0
2007,1,21,10,0,820.1,963.6,91.0,22.7,22.7,74.8,958.3,1.1,243.0,0
2007,1,21,11,0,965.5,986.9,100.1,25.2,25.2,69.1,960.1,1.6,234.0,0
2007,1,21,12,0,1049.0,993.1,105.2,26.4,26.4,66.4,960.9,2.3,232.5,0
2007,1,21,13,0,831.6,48.9,784.1,27.1,27.1,49.8,961.3,2.9,228.0,0
2007,1,21,14,0,569.0,16.1,553.9,27.4,27.4,43.8,962.0,3.1,226.5,0
2007,1,21,15,0,451.0,9.7,442.7,27.8,27.8,40.4,963.0,3.2,226.5,0
2007,1,21,16,0,327.4,9.4,320.5,27.2,27.2,37.1,962.1,3.0,225.0,0
2007,1,21,17,0,258.7,9.0,253.7,26.5,26.5,33.3,960.8,2.8,223.5,0
2007,1,21,18,0,99.0,8.1,96.0,25.2,25.2,40.7,960.3,2.5,223.5,0
2007,1,21,19,0,138.1,615.2,35.5,23.6,23.6,40.4,960.5,1.8,213.0,0
2007,1,21,20,0,0.0,0.0,0.0,21.9,21.9,45.3,959.9,1.5,201.0,0
2007,1,21,21,0,0.0,0.0,0.0,20.7,20.7,54.3,959.7,1.2,199.5,0
2007,1,21,22,0,0.0,0.0,0.0,19.7,19.7,57.3,959.5,1.0,195.0,0
2007,1,21,23,0,0.0,0.0,0.0,18.7,18.7,60.7,958.4,0.9,195.0,0
2007,1,22,0,0,0.0,0.0,0.0,18.1,18.1,68.7,957.6,0.6,199.5,0
2007,1,22,1,0,0.0,0.0,0.0,17.7,17.7,69.8,957.2,0.7,193.5,0
2007,1,22,2,0,0.0,0.0,0.0,17.3,17.3,74.6,956.6,0.6,192.0,0
2007,1,22,3,0,0.0,0.0,0.0,17.0,17.0,78.4,956.3,0.6,199.5,0
2007,1,22,4,0,0.0,0.0,0.0,16.5,16.5,83.5,956.0,0.5,192.0,0
2007,1,22,5,0,0.0,0.0,0.0,15.8,15.8,85.2,956.0,0.5,196.5,0
2007,1,22,6,0,0.0,0.0,0.0,15.5,15.5,88.6,955.9,0.6,186.0,0
2007,1,22,7,0,28.0,6.9,26.6,15.0,15.0,87.6,956.8,0.5,183.0,0
2007,1,22,8,0,128.3,8.5,124.9,16.6,16.6,86.1,957.7,0.5,198.0,0
2007,1,22,9,0,200.7,9.2,195.3,18.6,18.6,80.8,958.1,0.7,234.0,0
2007,1,22,10,0,341.0,9.5,333.8,21.3,21.3,66.7,959.0,1.2,226.5,0
2007,1,22,11,0,336.8,9.7,328.3,23.3,23.3,58.8,960.2,1.9,232.5,0
2007,1,22,12,0,347.9,9.8,338.6,24.6,24.6,56.8,961.1,2.5,235.5,0
2007,1,22,13,0,251.3,9.8,241.8,25.1,25.1,53.4,962.4,2.9,232.5,0
2007,1,22,14,0,406.9,9.7,397.7,25.3,25.3,43.2,963.7,3.3,231.0,0
2007,1,22,15,0,761.1,40.2,726.6,25.8,25.8,42.3,964.4,3.6,231.0,0
2007,1,22,16,0,768.0,935.9,87.7,25.4,25.4,45.2,963.6,3.5,229.5,0
2007,1,22,17,0,575.4,892.3,74.7,24.0,24.0,49.1,963.2,3.3,228.0,0
2007,1,22,18,0,357.6,810.3,58.0,22.2,22.2,51.3,962.9,2.8,220.5,0
2007,1,22,19,0,137.1,614.6,35.4,19.9,19.9,44.8,962.6,2.4,214.5,0
2007,1,22,20,0,0.0,0.0,0.0,18.3,18.3,45.7,961.6,1.9,198.0,0
2007,1,22,21,0,0.0,0.0,0.0,16.9,16.9,58.1,960.6,1.7,190.5,0
2007,1,22,22,0,0.0,0.0,0.0,16.1,16.1,61.2,959.2,1.4,184.5,0
2007,1,22,23,0,0.0,0.0,0.0,15.1,15.1,66.3,958.3,0.9,192.0,0
2007,1,23,0,0,0.0,0.0,0.0,14.3,14.3,68.1,957.1,0.5,199.5,0
2007,1,23,1,0,0.0,0.0,0.0,13.4,13.4,69.7,956.0,0.2,214.5,0
2007,1,23,2,0,0.0,0.0,0.0,13.0,13.0,78.9,955.1,0.4,231.0,0
2007,1,23,3,0,0.0,0.0,0.0,12.7,12.7,82.3,954.4,0.4,232.5,0
2007,1,23,4,0,0.0,0.0,0.0,13.6,13.6,84.1,955.5,0.5,187.5,0
2007,1,23,5,0,0.0,0.0,0.0,13.7,13.7,84.0,956.3,0.6,181.5,0
2007,1,23,6,0,0.0,0.0,0.0,14.5,14.5,88.4,958.2,0.5,157.5,0
2007,1,23,7,0,179.1,684.1,40.5,15.2,15.2,86.3,962.0,0.4,168.0,0
2007,1,23,8,0,405.3,847.0,61.8,17.5,17.5,83.2,960.2,0.2,204.0,0
2007,1,23,9,0,622.6,918.5,77.9,20.5,20.5,72.3,963.1,0.5,234.0,0
2007,1,23,10,0,810.8,956.9,90.3,23.3,23.3,63.0,964.2,1.0,229.5,0
2007,1,23,11,0,954.5,978.5,99.4,25.9,25.9,50.7,964.9,1.6,229.5,0
2007,1,23,12,0,1042.0,988.7,104.7,27.8,27.8,51.2,965.9,2.2,226.5,0
2007,1,23,13,0,1067.2,990.7,106.2,29.0,29.0,42.8,967.4,2.8,223.5,0
2007,1,23,14,0,1028.2,985.2,103.9,29.7,29.7,39.2,968.8,3.1,222.0,0
2007,1,23,15,0,927.0,969.9,97.6,30.4,30.4,37.4,970.1,3.2,223.5,0
2007,1,23,16,0,772.7,943.1,87.8,29.7,29.7,36.4,968.4,3.2,223.5,0
2007,1,23,17,0,577.3,897.2,74.6,28.7,28.7,35.1,966.6,3.0,223.5,0
2007,1,23,18,0,357.1,811.2,57.9,27.4,27.4,35.2,965.1,2.8,222.0,0
2007,1,23,19,0,135.3,609.6,35.1,25.2,25.2,36.8,963.8,2.1,217.5,0
2007,1,23,20,0,0.0,0.0,0.0,23.1,23.1,41.0,962.7,1.6,208.5,0
2007,1,23,21,0,0.0,0.0,0.0,21.4,21.4,48.1,961.2,1.3,199.5,0
2007,1,23,22,0,0.0,0.0,0.0,20.3,20.3,54.4,959.4,1.0,198.0,0
2007,1,23,23,0,0.0,0.0,0.0,19.3,19.3,59.3,957.4,0.7,199.5,0
2007,1,24,0,0,0.0,0.0,0.0,18.5,18.5,63.5,955.7,0.5,204.0,0
2007,1,24,1,0,0.0,0.0,0.0,17.6,17.6,71.8,953.5,0.3,205.5,0
2007,1,24,2,0,0.0,0.0,0.0,16.9,16.9,76.7,952.3,0.5,199.5,0
2007,1,24,3,0,0.0,0.0,0.0,16.3,16.3,78.9,950.8,0.4,205.5,0
2007,1,24,4,0,0.0,0.0,0.0,15.8,15.8,78.7,949.9,0.4,184.5,0
2007,1,24,5,0,0.0,0.0,0.0,15.0,15.0,80.0,948.8,0.5,178.5,0
2007,1,24,6,0,0.0,0.0,0.0,14.4,14.4,82.6,947.4,0.4,181.5,0
2007,1,24,7,0,173.3,668.1,39.9,15.6,15.6,83.4,950.8,0.3,207.0,0
2007,1,24,8,0,396.9,833.6,61.1,18.4,18.4,80.9,952.7,0.4,229.5,0
2007,1,24,9,0,612.0,905.5,77.0,21.6,21.6,73.2,956.0,0.7,234.0,0
2007,1,24,10,0,798.2,944.0,89.4,24.4,24.4,64.2,959.2,1.0,237.0,0
